year,month,day,hour,minute,temperature[C],weather,wind[mph],humidity[%],barameter[mbar],visibility[km]
2018,11,15,16,51,16,Sunny,7,35,1023,16
2018,11,15,17,51,13,Clear,6,40,1023,16
2018,11,15,20,51,10,Clear,0,57,1024,16
2018,11,15,22,51,8,Clear,0,61,1024,16
2018,11,16,1,51,6,Clear,0,73,1023,16
2018,11,16,2,51,6,Clear,0,73,1022,16
2018,11,16,5,51,4,Clear,0,79,1023,16
2018,11,16,8,51,10,Sunny,0,59,1024,16
2018,11,16,9,51,13,Sunny,0,46,1024,16
2018,11,16,10,51,17,Sunny,6,38,1024,16
2018,11,16,12,51,20,Sunny,9,30,1021,16
2018,11,16,13,51,21,Sunny,11,25,1020,16
2018,11,16,14,51,21,Sunny,9,26,1020,16
2018,11,16,15,51,20,Sunny,9,27,1020,16
2018,11,16,16,51,18,Sunny,7,33,1020,16
2018,11,16,17,51,16,Clear,0,36,1020,16
2018,11,16,18,51,14,Clear,0,46,1020,16
2018,11,16,19,51,12,Clear,0,53,1021,16
2018,11,16,20,51,11,Clear,0,59,1021,16
2018,11,16,21,51,10,Clear,0,63,1021,16
2018,11,16,22,51,10,Clear,0,63,1021,16
2018,11,16,23,51,10,Clear,0,66,1020,16
2018,11,17,0,51,9,Clear,0,71,1020,16
2018,11,17,1,51,8,Clear,0,74,1020,16
2018,11,17,2,51,8,Clear,0,77,1020,16
2018,11,17,3,51,8,Clear,0,83,1020,16
2018,11,17,4,51,8,Clear,0,86,1020,16
2018,11,17,5,51,7,Clear,0,90,1020,16
2018,11,17,6,51,8,Clear,0,86,1021,16
2018,11,17,7,51,9,Sunny,0,86,1021,13
2018,11,17,8,51,12,Sunny,0,77,1022,11
2018,11,17,9,51,14,Sunny,6,72,1021,14
2018,11,17,10,51,17,Sunny,9,63,1021,16
2018,11,17,11,51,21,Sunny,11,57,1020,16
2018,11,17,12,51,22,Passing clouds,13,53,1018,16
2018,11,17,13,51,23,Partly sunny,11,48,1018,16
2018,11,17,14,51,22,Overcast,7,53,1017,16
2018,11,17,15,51,22,Partly sunny,15,53,1017,16
2018,11,17,16,51,21,Partly sunny,9,59,1017,16
2018,11,17,17,51,20,Mostly cloudy,7,61,1018,16
2018,11,17,18,51,19,Mostly cloudy,0,66,1018,16
2018,11,17,19,51,19,Mostly cloudy,9,70,1019,16
2018,11,17,20,21,19,Mostly cloudy,7,73,1019,16
2018,11,17,20,51,20,Mostly cloudy,6,68,1019,16
2018,11,17,21,51,18,Overcast,9,76,1020,16
2018,11,17,22,51,18,Overcast,6,73,1020,16
2018,11,17,23,51,18,Mostly cloudy,6,75,1019,16
2018,11,18,0,34,17,Mostly cloudy,0,78,1020,16
2018,11,18,0,51,17,Mostly cloudy,0,78,1019,16
2018,11,18,1,51,17,Mostly cloudy,0,78,1019,16
2018,11,18,2,51,17,Partly cloudy,0,80,1020,16
2018,11,18,3,51,16,Partly cloudy,0,87,1020,16
2018,11,18,4,51,16,Mostly cloudy,0,86,1020,16
2018,11,18,5,51,11,Overcast,13,77,1022,16
2018,11,18,6,51,9,Light rain Overcast,11,77,1023,13
2018,11,18,7,51,9,Overcast,13,74,1025,16
2018,11,18,8,51,9,Overcast,9,71,1025,16
2018,11,18,9,51,9,Overcast,19,68,1026,16
2018,11,18,10,51,9,Overcast,13,68,1026,16
2018,11,18,11,51,10,Overcast,7,66,1025,16
2018,11,18,12,51,10,Overcast,7,63,1024,16
2018,11,18,13,51,10,Overcast,9,66,1023,16
2018,11,18,14,51,11,Overcast,15,61,1023,16
2018,11,18,15,51,11,Overcast,11,61,1023,16
2018,11,18,16,51,11,Overcast,11,61,1023,16
2018,11,18,17,51,11,Overcast,9,59,1023,16
2018,11,18,18,51,11,Overcast,7,61,1024,16
2018,11,18,19,51,10,Overcast,9,63,1024,16
2018,11,18,20,51,9,Overcast,9,66,1024,16
2018,11,18,21,51,9,Overcast,0,68,1024,16
2018,11,18,22,51,8,Light rain Overcast,7,77,1024,6
2018,11,18,23,51,7,Mostly cloudy,6,85,1024,16
2018,11,19,0,51,7,Overcast,7,82,1023,16
2018,11,19,1,51,7,Overcast,9,79,1023,16
2018,11,19,2,51,7,Overcast,9,76,1023,16
2018,11,19,3,51,7,Overcast,7,76,1023,16
2018,11,19,4,51,7,Overcast,7,73,1023,16
2018,11,19,5,51,7,Overcast,7,68,1023,16
2018,11,19,6,51,7,Overcast,6,68,1023,16
2018,11,19,7,51,8,Overcast,7,66,1024,16
2018,11,19,8,51,7,Overcast,13,65,1024,16
2018,11,19,9,51,8,Overcast,6,64,1025,16
2018,11,19,10,51,9,Overcast,9,61,1025,16
2018,11,19,11,51,10,Overcast,7,59,1024,16
2018,11,19,12,51,11,Mostly cloudy,9,56,1023,16
2018,11,19,13,51,11,Overcast,0,55,1022,16
2018,11,19,14,51,11,Overcast,9,55,1022,16
2018,11,19,15,51,11,Overcast,6,57,1022,16
2018,11,19,16,3,11,Overcast,0,59,1022,16
2018,11,19,16,51,12,Overcast,0,56,1022,16
2018,11,19,17,51,11,Overcast,7,61,1022,16
2018,11,19,18,51,11,Overcast,6,61,1023,16
2018,11,19,19,51,11,Overcast,7,59,1024,16
2018,11,19,20,51,11,Overcast,6,59,1024,16
2018,11,19,21,51,11,Overcast,6,61,1024,16
2018,11,19,22,51,11,Overcast,7,57,1025,16
2018,11,19,23,51,11,Overcast,0,61,1025,16
2018,11,20,0,51,8,Clear,0,71,1025,16
2018,11,20,1,51,8,Clear,6,73,1026,16
2018,11,20,2,51,7,Clear,6,76,1026,16
2018,11,20,3,51,6,Clear,6,76,1026,16
2018,11,20,4,51,6,Clear,6,76,1026,16
2018,11,20,5,51,6,Clear,6,76,1027,16
2018,11,20,6,51,5,Clear,6,80,1028,16
2018,11,20,7,51,6,Sunny,6,74,1028,16
2018,11,20,8,51,10,Sunny,6,59,1029,16
2018,11,20,9,51,12,Sunny,15,51,1029,16
2018,11,20,10,51,13,Sunny,7,46,1029,16
2018,11,20,11,51,15,Sunny,,41,1028,16
2018,11,20,12,51,16,Sunny,11,38,1027,16
2018,11,20,13,51,17,Sunny,9,37,1026,16
2018,11,20,21,51,7,Clear,0,74,1028,16
2018,11,20,22,51,7,Clear,6,76,1028,16
2018,11,20,23,51,6,Clear,6,79,1028,16
2018,11,21,0,51,7,Clear,6,71,1027,16
2018,11,21,1,51,6,Clear,6,79,1027,16
2018,11,21,2,51,6,Clear,6,71,1027,16
2018,11,21,3,51,7,Clear,7,63,1027,16
2018,11,21,4,51,6,Clear,7,68,1027,16
2018,11,21,5,51,6,Clear,7,71,1027,16
2018,11,21,6,51,6,Clear,0,71,1027,16
2018,11,21,7,51,6,Sunny,0,76,1028,16
2018,11,21,8,51,9,Sunny,0,66,1029,16
2018,11,21,9,51,11,Sunny,6,59,1029,16
2018,11,21,10,51,12,Overcast,0,57,1029,16
2018,11,21,11,51,12,Overcast,0,53,1028,16
2018,11,21,12,51,13,Overcast,0,47,1027,16
2018,11,21,13,51,13,Overcast,0,49,1027,16
2018,11,21,14,51,13,Overcast,0,55,1026,16
2018,11,21,15,51,12,Overcast,0,67,1026,16
2018,11,21,16,51,12,Overcast,6,72,1026,16
2018,11,21,17,51,11,Light rain Overcast,0,80,1027,16
2018,11,21,18,51,11,Overcast,0,83,1027,16
2018,11,21,19,51,11,Overcast,0,80,1028,16
2018,11,21,20,51,11,Overcast,0,83,1027,16
2018,11,21,21,51,11,Overcast,0,83,1027,16
2018,11,21,22,51,11,Overcast,0,80,1027,16
2018,11,21,23,51,11,Mostly cloudy,0,80,1027,16
2018,11,22,0,51,11,Overcast,0,83,1026,16
2018,11,22,1,51,11,Mostly cloudy,0,83,1026,16
2018,11,22,2,51,11,Overcast,0,83,1025,16
2018,11,22,3,51,11,Overcast,0,83,1026,16
2018,11,22,4,51,11,Overcast,0,80,1026,16
2018,11,22,5,51,11,Overcast,0,83,1026,16
2018,11,22,6,51,10,Overcast,0,86,1027,16
2018,11,22,7,51,11,Overcast,0,83,1027,16
2018,11,22,8,51,12,Overcast,6,69,1027,16
2018,11,22,9,51,13,Overcast,6,62,1027,16
2018,11,22,10,51,13,Overcast,7,60,1027,16
2018,11,22,11,51,15,Overcast,7,60,1025,16
2018,11,22,12,51,16,Overcast,6,54,1024,16
2018,11,22,13,51,17,Overcast,,50,1023,16
2018,11,22,15,51,16,Overcast,6,54,1021,16
2018,11,22,16,51,16,Overcast,0,60,1021,16
2018,11,22,17,51,15,Overcast,0,64,1021,16
2018,11,22,18,51,15,Overcast,0,64,1021,16
2018,11,22,19,51,15,Overcast,6,64,1021,16
2018,11,22,20,51,15,Overcast,11,64,1021,16
2018,11,22,21,51,14,Overcast,6,72,1020,16
2018,11,22,22,51,14,Overcast,0,78,1020,16
2018,11,22,23,51,13,Passing clouds,9,81,1019,16
2018,11,23,0,58,13,Mostly cloudy,9,81,1018,16
2018,11,23,1,6,13,Mostly cloudy,7,81,1018,16
2018,11,23,1,51,13,Overcast,7,81,1017,16
2018,11,23,2,51,13,Overcast,7,81,1016,16
2018,11,23,2,59,13,Low clouds,6,81,1016,16
2018,11,23,3,12,13,Mostly cloudy,6,81,1016,16
2018,11,23,3,20,13,Overcast,6,81,1016,16
2018,11,23,3,51,13,Overcast,0,81,1015,16
2018,11,23,4,51,13,Overcast,6,81,1015,16
2018,11,23,5,51,13,Overcast,6,84,1015,13
2018,11,23,6,39,13,Low clouds,7,87,1015,14
2018,11,23,6,51,13,Low clouds,7,87,1014,13
2018,11,23,7,51,13,Fog,6,90,1015,8
2018,11,23,8,51,14,Fog,6,90,1016,8
2018,11,23,9,51,15,Low clouds,0,90,1015,13
2018,11,23,10,51,18,Overcast,9,78,1015,16
2018,11,23,11,51,21,Passing clouds,7,66,1013,16
2018,11,23,12,51,23,Sunny,7,53,1011,16
2018,11,23,13,51,25,Sunny,15,40,1010,16
2018,11,23,14,51,26,Sunny,17,28,1010,16
2018,11,23,15,51,26,Sunny,11,28,1010,16
2018,11,23,16,51,24,Sunny,6,32,1010,16
2018,11,23,17,51,20,Clear,0,39,1010,16
2018,11,23,18,51,17,Clear,0,48,1011,16
2018,11,23,19,51,16,Clear,0,56,1011,16
2018,11,23,20,51,16,Clear,6,52,1012,16
2018,11,23,21,51,15,Clear,6,54,1012,16
2018,11,23,22,51,11,Clear,6,75,1012,16
2018,11,23,23,51,10,Clear,0,77,1012,16
2018,11,24,0,51,11,Clear,0,72,1012,16
2018,11,24,1,51,14,Clear,6,55,1011,16
2018,11,24,2,51,13,Clear,6,58,1011,16
2018,11,24,3,51,13,Clear,7,53,1011,16
2018,11,24,4,51,12,Clear,7,57,1011,16
2018,11,24,5,51,12,Clear,7,55,1011,16
2018,11,24,6,51,10,Clear,0,63,1011,16
2018,11,24,7,51,9,Sunny,0,77,1012,16
2018,11,24,8,51,12,Sunny,0,69,1012,16
2018,11,24,9,51,16,Sunny,0,49,1012,16
2018,11,24,10,51,20,Sunny,6,40,1012,16
2018,11,24,11,51,23,Sunny,11,34,1010,16
2018,11,24,12,51,24,Sunny,7,28,1009,16
2018,11,24,13,51,23,Sunny,11,33,1008,16
2018,11,24,14,51,24,Sunny,11,33,1007,16
2018,11,24,15,51,23,Sunny,9,32,1006,16
2018,11,24,16,51,22,Sunny,7,38,1006,16
2018,11,24,17,51,19,Clear,6,47,1006,16
2018,11,24,18,51,19,Clear,6,50,1007,16
2018,11,24,19,51,18,Clear,7,54,1007,16
2018,11,24,20,51,17,Clear,11,63,1008,16
2018,11,24,21,51,17,Clear,6,70,1007,16
2018,11,24,22,51,17,Clear,0,78,1007,16
2018,11,24,23,51,17,Passing clouds,7,81,1006,16
2018,11,25,0,51,18,Overcast,6,81,1006,16
2018,11,25,1,51,17,Low clouds,9,87,1006,16
2018,11,25,2,32,18,Overcast,7,87,1007,16
2018,11,25,2,51,18,Overcast,6,84,1006,14
2018,11,25,3,51,17,Passing clouds,0,90,1006,11
2018,11,25,4,51,16,Fog,0,90,1006,10
2018,11,25,5,11,16,Fog,0,90,1007,10
2018,11,25,5,22,16,Fog,6,93,1007,8
2018,11,25,5,51,16,Fog,0,90,1007,6
2018,11,25,6,51,15,Fog,0,93,1008,6
2018,11,25,7,51,16,Fog,0,90,1008,6
2018,11,25,8,51,18,Sunny,9,70,1011,16
2018,11,25,9,51,19,Sunny,17,36,1012,16
2018,11,25,10,51,19,Sunny,19,26,1013,16
2018,11,25,11,51,18,Sunny,15,24,1014,16
2018,11,25,12,51,18,Sunny,20,23,1014,16
2018,11,25,13,51,18,Sunny,11,27,1014,16
2018,11,25,14,51,17,Sunny,20,26,1015,16
2018,11,25,15,51,17,Sunny,17,26,1016,16
2018,11,25,16,51,15,Sunny,19,31,1017,16
2018,11,25,17,51,14,Clear,13,33,1018,16
2018,11,25,18,51,14,Clear,13,36,1019,16
2018,11,25,19,51,13,Clear,11,37,1021,16
2018,11,25,20,51,11,Clear,15,40,1022,16
2018,11,25,21,51,11,Clear,15,41,1022,16
2018,11,25,22,51,9,Clear,13,44,1022,16
2018,11,25,23,51,9,Clear,9,44,1024,16
2018,11,26,0,51,9,Clear,17,44,1023,16
2018,11,26,1,51,8,Passing clouds,11,44,1025,16
2018,11,26,2,51,8,Clear,9,48,1025,16
2018,11,26,3,51,7,Passing clouds,11,48,1026,16
2018,11,26,4,51,7,Clear,11,49,1026,16
2018,11,26,5,51,6,Clear,13,51,1027,16
2018,11,26,6,51,6,Clear,9,53,1027,16
2018,11,26,7,51,6,Sunny,11,51,1027,16
2018,11,26,8,51,7,Sunny,11,45,1029,16
2018,11,26,9,51,8,Sunny,15,46,1029,16
2018,11,26,10,51,9,Sunny,13,39,1029,16
2018,11,26,11,51,12,Sunny,15,32,1028,16
2018,11,26,12,51,13,Sunny,15,30,1026,16
2018,11,26,13,51,15,Sunny,,24,1026,16
2018,11,26,14,51,16,Sunny,15,21,1025,16
2018,11,26,15,51,15,Sunny,7,23,1025,16
2018,11,26,16,51,13,Sunny,6,28,1025,16
2018,11,26,17,51,11,Clear,6,35,1026,16
2018,11,26,18,51,10,Clear,6,38,1026,16
2018,11,26,19,51,9,Clear,6,43,1027,16
2018,11,26,20,51,7,Clear,0,51,1027,16
2018,11,26,21,51,5,Clear,0,60,1027,16
2018,11,26,22,51,4,Clear,0,65,1027,16
2018,11,26,23,51,3,Clear,0,68,1026,16
2018,11,27,0,51,3,Clear,0,70,1026,16
2018,11,27,1,51,3,Clear,0,73,1026,16
2018,11,27,2,51,3,Clear,0,73,1026,16
2018,11,27,3,51,3,Clear,0,70,1026,16
2018,11,27,4,51,2,Clear,0,82,1026,16
2018,11,27,5,51,2,Clear,0,82,1026,16
2018,11,27,6,51,1,Clear,0,88,1026,16
2018,11,27,7,51,2,Sunny,0,88,1027,16
2018,11,27,8,51,7,Sunny,0,68,1027,16
2018,11,27,9,51,10,Sunny,7,44,1026,16
2018,11,27,10,51,13,Sunny,13,34,1026,16
2018,11,27,11,51,16,Sunny,7,28,1024,16
2018,11,27,12,51,16,Sunny,13,27,1023,16
2018,11,27,13,51,17,Sunny,9,26,1022,16
2018,11,27,16,51,15,Sunny,9,29,1020,16
2018,11,28,5,51,8,Clear,0,77,1017,16
2018,11,28,6,51,9,Clear,0,77,1017,16
2018,11,28,7,51,9,Sunny,0,80,1018,16
2018,11,28,8,51,12,Sunny,6,72,1017,16
2018,11,28,9,51,15,Sunny,13,58,1017,16
2018,11,28,10,51,18,Sunny,20,49,1016,16
2018,11,28,11,51,19,Sunny,19,52,1015,16
2018,11,28,12,51,21,Sunny,19,45,1014,16
2018,11,28,13,51,22,Sunny,,44,1012,16
2018,11,28,14,51,22,Sunny,19,44,1012,16
2018,11,28,15,51,21,Sunny,11,49,1012,16
2018,11,28,16,51,19,Sunny,13,59,1012,16
2018,11,28,17,51,18,Clear,9,63,1012,16
2018,11,28,18,51,17,Clear,0,70,1012,16
2018,11,28,19,51,17,Clear,9,70,1013,16
2018,11,28,20,51,17,Clear,9,73,1013,16
2018,11,28,21,51,16,Clear,7,78,1013,16
2018,11,28,22,51,15,Clear,6,81,1013,16
2018,11,28,23,51,14,Clear,0,87,1013,16
2018,11,29,0,51,13,Clear,0,87,1013,16
2018,11,29,1,51,13,Clear,0,87,1012,16
2018,11,29,2,51,13,Passing clouds,0,90,1012,16
2018,11,29,3,51,13,Clear,0,90,1011,16
2018,11,29,4,51,13,Clear,7,93,1011,16
2018,11,29,5,51,13,Clear,0,93,1011,13
2018,11,29,6,51,14,Clear,0,90,1012,11
2018,11,29,7,15,13,Fog,6,93,1013,8
2018,11,29,7,34,14,Fog,0,90,1013,6
2018,11,29,7,51,14,Fog,0,93,1012,6
2018,11,29,8,7,14,Fog,6,93,1013,6
2018,11,29,8,51,16,Fog,9,90,1013,5
2018,11,29,9,51,17,Low clouds,7,87,1013,16
2018,11,29,10,19,19,Scattered clouds,7,81,1014,16
2018,11,29,10,51,21,Sunny,9,70,1013,16
2018,11,29,11,51,23,Scattered clouds,15,64,1012,16
2018,11,29,12,51,24,Sunny,9,60,1010,16
2018,11,29,13,51,24,Passing clouds,11,62,1010,16
2018,11,29,15,51,23,Scattered clouds,9,64,1009,16
2018,11,29,16,51,23,Passing clouds,11,66,1009,16
2018,11,29,17,51,22,Clear,9,73,1009,16
2018,11,29,18,51,21,Clear,6,79,1010,16
2018,11,29,19,51,19,Clear,6,81,1010,16
2018,11,29,20,51,19,Clear,7,87,1011,16
2018,11,29,21,51,19,Passing clouds,7,87,1011,16
2018,11,29,22,51,20,Mostly cloudy,9,87,1011,16
2018,11,29,23,51,20,Low clouds,7,87,1010,16
2018,11,30,0,51,20,Low clouds,7,87,1010,16
2018,11,30,1,51,19,Fog,9,90,1010,10
2018,11,30,2,11,19,Fog,7,90,1010,10
2018,11,30,2,51,19,Fog,7,93,1009,8
2018,11,30,4,3,19,Fog,7,93,1010,10
2018,11,30,4,30,19,Low clouds,6,90,1010,16
2018,11,30,4,51,19,Low clouds,7,90,1009,14
2018,11,30,5,19,19,Fog,6,90,1009,6
2018,11,30,6,1,19,Light rain Fog,6,90,1010,4
2018,11,30,6,8,19,Light rain Fog,7,90,1010,6
2018,11,30,6,34,19,Mostly cloudy,7,93,1010,13
2018,11,30,7,10,19,Mostly cloudy,7,93,1009,13
2018,11,30,7,37,19,Mostly cloudy,9,93,1009,13
2018,11,30,7,51,19,Low clouds,11,90,1009,14
2018,11,30,8,51,19,Low clouds,11,90,1008,11
2018,11,30,9,51,20,Low clouds,9,87,1008,13
2018,11,30,10,30,20,Fog,13,87,1009,8
2018,11,30,10,51,21,Mostly cloudy,6,84,1008,16
2018,11,30,11,51,22,Mostly cloudy,7,78,1006,16
2018,11,30,11,59,22,Mostly cloudy,11,78,1007,16
2018,11,30,12,51,23,Mostly cloudy,13,74,1004,16
2018,11,30,13,51,23,Overcast,9,71,1004,16
2018,11,30,14,51,24,Scattered clouds,13,69,1002,16
2018,11,30,15,16,24,Partly sunny,9,67,1003,16
2018,11,30,15,51,25,Partly sunny,20,64,1002,16
2018,11,30,16,51,24,Sunny,17,66,1002,16
2018,11,30,17,51,23,Clear,9,71,1002,16
2018,11,30,18,51,22,Passing clouds,9,76,1002,16
2018,11,30,19,51,22,Overcast,9,78,1003,16
2018,11,30,20,32,21,Passing clouds,7,81,1004,16
2018,11,30,20,51,21,Passing clouds,9,84,1003,16
2018,11,30,21,51,21,Low clouds,6,84,1003,16
2018,11,30,22,51,21,Low clouds,7,87,1003,14
2018,11,30,23,51,21,Low clouds,6,87,1004,14
2018,12,1,0,9,18,Light rain Overcast,15,75,1006,8
2018,12,1,0,51,16,Partly cloudy,0,83,1005,16
2018,12,1,1,51,15,Passing clouds,0,87,1005,16
2018,12,1,2,51,16,Clear,0,72,1004,16
2018,12,1,3,51,13,Clear,0,81,1004,16
2018,12,1,4,51,16,Clear,7,56,1004,16
2018,12,1,5,51,16,Clear,11,46,1004,16
2018,12,1,6,51,16,Clear,9,42,1005,16
2018,12,1,7,51,17,Sunny,7,38,1006,16
2018,12,1,8,51,18,Sunny,11,36,1006,16
2018,12,1,9,51,21,Sunny,7,31,1007,16
2018,12,1,10,51,22,Sunny,11,27,1006,16
2018,12,1,11,51,23,Sunny,17,24,1006,16
2018,12,1,12,51,24,Sunny,9,21,1004,16
2018,12,1,13,51,25,Sunny,15,19,1003,16
2018,12,1,14,51,25,Sunny,13,17,1003,16
2018,12,1,15,51,25,Sunny,7,18,1003,16
2018,12,1,16,51,23,Sunny,6,24,1003,16
2018,12,1,17,51,19,Clear,0,32,1004,16
2018,12,1,18,51,17,Clear,6,34,1004,16
2018,12,1,19,51,15,Clear,0,44,1005,16
2018,12,1,20,51,14,Clear,0,44,1006,16
2018,12,1,21,51,12,Clear,0,59,1006,16
2018,12,1,22,51,14,Clear,0,44,1007,16
2018,12,1,23,51,11,Clear,0,57,1007,16
2018,12,2,0,51,10,Clear,0,66,1007,16
2018,12,2,1,51,12,Clear,0,59,1007,16
2018,12,2,2,51,12,Clear,11,59,1007,16
2018,12,2,3,51,13,Clear,15,51,1007,16
2018,12,2,4,51,12,Clear,9,56,1008,16
2018,12,2,5,51,12,Clear,11,56,1008,16
2018,12,2,6,51,11,Clear,7,61,1010,16
2018,12,2,7,51,11,Sunny,0,63,1011,16
2018,12,2,8,51,14,Sunny,6,44,1012,16
2018,12,2,9,51,16,Sunny,13,35,1012,16
2018,12,2,10,51,17,Sunny,11,35,1012,16
2018,12,2,11,51,18,Sunny,7,34,1012,16
2018,12,2,12,51,19,Sunny,7,32,1011,16
2018,12,2,13,51,21,Sunny,9,29,1010,16
2018,12,2,14,51,21,Sunny,6,30,1009,16
2018,12,2,15,51,21,Sunny,7,30,1009,16
2018,12,2,16,51,19,Sunny,7,33,1009,16
2018,12,2,17,51,17,Clear,7,39,1010,16
2018,12,2,18,51,16,Clear,0,44,1012,16
2018,12,2,19,51,14,Clear,0,51,1013,16
2018,12,2,20,51,13,Clear,6,51,1013,16
2018,12,2,21,51,13,Clear,7,51,1014,16
2018,12,2,22,51,12,Clear,9,53,1014,16
2018,12,2,23,51,12,Clear,9,51,1014,16
2018,12,3,0,51,12,Clear,11,52,1015,16
2018,12,3,1,51,11,Clear,9,55,1015,16
2018,12,3,2,51,11,Clear,11,56,1015,16
2018,12,3,3,51,10,Clear,13,57,1016,16
2018,12,3,4,51,9,Clear,7,59,1017,16
2018,12,3,5,51,10,Passing clouds,9,57,1018,16
2018,12,3,6,51,9,Passing clouds,7,59,1019,16
2018,12,3,7,51,10,Overcast,7,57,1020,16
2018,12,3,8,51,11,Overcast,11,54,1021,16
2018,12,3,9,51,13,Overcast,11,42,1022,16
2018,12,3,10,51,15,Partly sunny,15,41,1022,16
2018,12,3,11,51,16,Sunny,13,36,1022,16
2018,12,3,12,51,17,Sunny,13,35,1021,16
2018,12,3,13,51,17,Sunny,,35,1020,16
2018,12,3,14,51,17,Partly sunny,15,34,1020,16
2018,12,3,15,51,16,Overcast,9,38,1021,16
2018,12,3,16,51,15,Overcast,11,39,1021,16
2018,12,3,17,51,13,Passing clouds,9,44,1022,16
2018,12,3,18,51,12,Passing clouds,7,47,1023,16
2018,12,3,19,51,12,Overcast,6,47,1024,16
2018,12,3,20,51,11,Clear,0,52,1025,16
2018,12,3,21,51,9,Clear,0,59,1025,16
2018,12,3,22,51,9,Clear,7,55,1026,16
2018,12,3,23,51,9,Clear,7,54,1026,16
2018,12,4,0,51,8,Clear,7,58,1026,16
2018,12,4,1,51,7,Clear,7,60,1026,16
2018,12,4,2,51,7,Clear,7,60,1026,16
2018,12,4,3,51,6,Clear,9,62,1027,16
2018,12,4,4,51,6,Clear,7,62,1026,16
2018,12,4,5,51,4,Clear,7,68,1027,16
2018,12,4,6,51,4,Clear,6,70,1028,16
2018,12,4,7,51,4,Sunny,9,68,1028,16
2018,12,4,8,51,6,Sunny,9,65,1029,16
2018,12,4,9,51,8,Sunny,9,56,1030,16
2018,12,4,10,51,9,Sunny,6,52,1029,16
2018,12,4,11,51,11,Sunny,7,47,1028,16
2018,12,4,12,51,12,Sunny,9,43,1027,16
2018,12,4,13,51,13,Sunny,,40,1026,16
2018,12,5,2,51,6,Clear,6,60,1030,16
2018,12,5,3,51,5,Overcast,0,70,1030,16
2018,12,5,4,51,5,Overcast,0,67,1030,16
2018,12,5,5,51,6,Overcast,0,65,1030,16
2018,12,5,6,51,6,Overcast,0,65,1031,16
2018,12,5,7,51,6,Overcast,0,62,1032,16
2018,12,5,8,51,7,Overcast,6,58,1032,16
2018,12,5,9,51,8,Overcast,11,56,1032,16
2018,12,5,10,51,9,Overcast,7,50,1032,16
2018,12,5,11,51,10,Overcast,7,43,1031,16
2018,12,5,12,51,12,Overcast,0,41,1029,16
2018,12,5,13,51,12,Overcast,7,41,1028,16
2018,12,5,14,51,13,Overcast,0,40,1027,16
2018,12,5,15,51,13,Overcast,9,39,1027,16
2018,12,5,16,51,12,Overcast,0,41,1027,16
2018,12,5,17,51,11,Passing clouds,0,47,1026,16
2018,12,5,18,51,11,Passing clouds,6,45,1026,16
2018,12,5,19,51,10,Passing clouds,6,50,1026,16
2018,12,5,20,51,11,Overcast,0,50,1026,16
2018,12,5,21,51,10,Overcast,6,59,1026,16
2018,12,5,22,51,11,Overcast,6,52,1026,16
2018,12,5,23,51,11,Overcast,11,55,1025,16
2018,12,6,0,51,11,Mostly cloudy,7,57,1024,16
2018,12,6,1,11,11,Mostly cloudy,7,59,1024,16
2018,12,6,1,51,11,Overcast,7,57,1024,16
2018,12,6,2,51,11,Overcast,7,61,1024,16
2018,12,6,3,51,12,Mostly cloudy,6,64,1023,16
2018,12,6,4,51,11,Overcast,6,69,1023,16
2018,12,6,5,51,11,Mostly cloudy,6,72,1023,16
2018,12,6,6,51,11,Mostly cloudy,6,72,1023,16
2018,12,6,7,51,11,More clouds than sun,0,75,1023,16
2018,12,6,8,17,12,Cloudy,6,72,1023,16
2018,12,6,8,51,12,Mostly cloudy,0,74,1024,16
2018,12,6,9,51,12,Mostly cloudy,0,74,1024,16
2018,12,6,10,15,12,Light rain More clouds than sun,0,74,1024,14
2018,12,6,10,51,12,Light rain Fog,6,86,1024,10
2018,12,6,10,59,12,Light rain Fog,6,86,1024,8
2018,12,6,11,51,12,Light rain Low clouds,0,89,1023,11
2018,12,6,12,51,13,Light rain Fog,0,90,1022,10
2018,12,6,14,13,13,Fog,0,90,1021,4
2018,12,6,14,23,13,Light rain Fog,6,90,1021,3
2018,12,6,14,41,13,Fog,0,90,1021,3
2018,12,6,17,51,13,Light rain Fog,0,93,1022,4
2018,12,6,18,51,13,Light rain Fog,0,93,1022,5
2018,12,6,20,51,13,Light rain Fog,0,90,1023,5
2018,12,6,21,51,13,Fog,0,90,1023,8
2018,12,6,22,13,13,Rain Fog,0,90,1023,3
2018,12,6,22,51,13,Light rain Fog,6,90,1024,6
2018,12,6,23,24,13,Light rain Fog,7,90,1024,8
2018,12,6,23,51,13,Light rain Fog,7,90,1023,8
2018,12,7,0,25,13,Heavy rain Fog,7,93,1024,3
2018,12,7,1,3,13,Light rain Fog,9,90,1023,8
2018,12,7,1,51,12,Light rain Fog,7,93,1023,6
2018,12,7,2,51,12,Rain Fog,7,93,1023,4
2018,12,7,3,1,12,Light rain Fog,11,93,1023,10
2018,12,7,3,51,12,Light rain Fog,13,90,1023,8
2018,12,7,4,51,12,Mostly cloudy,7,93,1023,16
2018,12,7,5,51,11,Mostly cloudy,6,89,1023,16
2018,12,7,6,58,11,Light rain Fog,9,92,1024,6
2018,12,7,7,51,11,Low clouds,11,89,1024,16
2018,12,7,9,0,10,Light rain Low clouds,11,93,1025,11
2018,12,7,9,51,11,Light rain Low clouds,9,89,1025,11
2018,12,7,10,51,11,Light rain Fog,9,89,1025,4
